ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,MaxDelq2PublicRecLast12M,MaxDelqEver,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance,Class
63.0,43.0,10,27,15,0,0,100,,7,8,15,1,20,0.0,1,1,53.0,77.0,9.0,2.0,1.0,85.0,0
73.0,192.0,20,93,20,1,1,95,48.0,6,6,20,0,50,,1,1,33.0,75.0,1.0,5.0,0.0,60.0,0
59.0,333.0,3,94,23,1,0,67,3.0,4,5,24,2,21,0.0,1,1,11.0,,5.0,1.0,2.0,43.0,0
63.0,157.0,5,58,17,0,0,76,6.0,4,6,76,2,53,4.0,4,4,30.0,32.0,3.0,4.0,2.0,78.0,0
66.0,221.0,9,85,32,1,1,94,43.0,6,2,33,2,30,1.0,2,2,58.0,25.0,14.0,3.0,6.0,94.0,1
80.0,305.0,16,154,17,0,0,100,,7,8,18,0,12,,2,2,25.0,,2.0,1.0,0.0,44.0,1
86.0,309.0,8,93,22,0,0,100,,7,8,35,2,23,,0,0,0.0,84.0,2.0,2.0,0.0,40.0,1
78.0,281.0,1,75,33,0,0,100,,7,8,36,5,33,2.0,5,5,24.0,95.0,4.0,3.0,1.0,64.0,1
71.0,282.0,6,95,28,2,2,89,33.0,6,6,28,2,57,1.0,6,6,33.0,75.0,4.0,5.0,0.0,83.0,0
85.0,207.0,8,102,21,0,0,100,,7,8,21,1,29,8.0,0,0,0.0,,2.0,1.0,0.0,67.0,1
80.0,95.0,30,65,5,0,0,80,67.0,6,6,5,0,60,,0,0,2.0,57.0,1.0,1.0,0.0,67.0,1
64.0,193.0,9,70,17,0,0,94,22.0,6,6,17,1,24,0.0,1,1,67.0,,6.0,1.0,3.0,100.0,0
77.0,345.0,5,108,23,0,0,91,54.0,6,6,28,2,22,0.0,1,1,35.0,,3.0,1.0,1.0,36.0,1
65.0,45.0,7,27,5,0,0,80,27.0,6,6,6,1,60,,3,3,94.0,90.0,1.0,2.0,1.0,100.0,0
61.0,79.0,2,39,29,0,0,84,10.0,4,6,32,4,47,0.0,4,4,24.0,102.0,7.0,4.0,1.0,85.0,0
68.0,269.0,12,115,18,0,0,89,54.0,6,6,18,0,28,0.0,0,0,68.0,84.0,9.0,1.0,4.0,83.0,1
84.0,247.0,3,91,26,0,0,100,,7,8,26,2,27,0.0,2,2,44.0,,5.0,1.0,2.0,33.0,0
74.0,39.0,3,16,6,0,0,100,,7,8,6,3,33,0.0,2,2,23.0,99.0,2.0,2.0,0.0,80.0,0
74.0,195.0,2,97,15,1,1,82,28.0,6,2,14,2,24,,0,0,18.0,7.0,5.0,2.0,0.0,70.0,0
91.0,473.0,18,161,20,0,0,100,,7,8,21,0,33,0.0,0,0,3.0,,3.0,,0.0,38.0,1
84.0,169.0,11,87,14,0,0,100,,7,8,14,1,57,,0,0,17.0,69.0,1.0,4.0,0.0,83.0,1
82.0,176.0,18,107,40,0,0,100,,7,8,40,0,35,0.0,0,0,0.0,75.0,2.0,2.0,1.0,21.0,1
89.0,460.0,4,119,11,0,0,100,,7,8,11,3,36,0.0,2,2,5.0,,1.0,1.0,,67.0,1
73.0,197.0,27,110,21,0,0,91,45.0,6,6,22,0,27,0.0,2,2,47.0,23.0,2.0,2.0,,57.0,1
80.0,220.0,5,86,28,0,0,93,16.0,6,6,28,2,50,11.0,0,0,2.0,99.0,3.0,3.0,,100.0,1
64.0,265.0,1,50,37,1,1,100,,6,8,39,6,26,0.0,1,1,67.0,98.0,7.0,3.0,0.0,100.0,0
73.0,229.0,4,56,32,0,0,100,,7,8,33,5,63,5.0,1,1,18.0,69.0,3.0,12.0,1.0,83.0,1
54.0,68.0,7,23,5,0,0,83,3.0,4,6,6,3,33,0.0,0,0,66.0,81.0,3.0,2.0,1.0,83.0,0
74.0,91.0,4,48,2,0,0,50,,5,7,2,1,100,3.0,3,3,,97.0,,2.0,,100.0,0
58.0,165.0,8,79,27,0,0,96,19.0,6,6,27,1,37,4.0,1,1,85.0,78.0,9.0,5.0,5.0,100.0,0
72.0,214.0,8,54,26,0,0,96,65.0,6,6,27,3,30,0.0,2,2,56.0,,10.0,3.0,1.0,76.0,0
87.0,306.0,17,128,9,0,0,100,,7,8,9,0,33,0.0,0,0,11.0,,2.0,1.0,1.0,100.0,1
91.0,,20,113,15,0,0,100,,7,8,0,0,20,1.0,1,1,3.0,14.0,1.0,1.0,0.0,29.0,1
80.0,219.0,3,92,18,0,0,100,,7,8,20,2,20,5.0,0,0,41.0,100.0,5.0,2.0,1.0,88.0,1
70.0,56.0,8,26,8,0,0,88,11.0,4,6,8,1,38,0.0,1,1,3.0,82.0,1.0,3.0,0.0,100.0,0
73.0,169.0,6,105,20,0,0,95,21.0,6,6,21,1,14,0.0,0,0,39.0,21.0,2.0,2.0,0.0,57.0,0
79.0,96.0,3,49,29,0,0,100,,7,8,32,3,50,,2,2,20.0,81.0,5.0,4.0,1.0,75.0,1
56.0,158.0,2,55,31,0,0,82,2.0,4,6,33,5,58,0.0,9,9,0.0,96.0,1.0,4.0,1.0,78.0,0
83.0,127.0,4,60,18,0,0,100,,7,8,18,5,44,3.0,1,1,8.0,81.0,1.0,3.0,,83.0,1
80.0,415.0,10,129,20,0,0,90,5.0,4,6,20,1,20,,0,0,8.0,84.0,1.0,1.0,0.0,50.0,1
89.0,,3,114,19,0,0,100,,7,8,0,1,26,,0,0,2.0,94.0,2.0,2.0,0.0,57.0,1
64.0,231.0,3,107,31,0,0,94,5.0,4,6,32,2,25,5.0,1,1,23.0,75.0,10.0,2.0,2.0,67.0,0
86.0,337.0,1,102,21,0,0,100,,7,8,22,3,27,1.0,4,4,3.0,100.0,2.0,4.0,0.0,50.0,1
75.0,262.0,10,79,40,0,0,100,,7,8,41,2,46,4.0,1,1,33.0,67.0,6.0,4.0,0.0,77.0,1
71.0,270.0,10,101,11,4,4,92,40.0,6,6,12,1,58,0.0,3,3,0.0,90.0,0.0,3.0,0.0,75.0,0
62.0,86.0,2,48,0,3,3,33,41.0,6,2,3,1,67,0.0,3,3,3.0,,1.0,,0.0,100.0,0
85.0,419.0,9,204,11,0,0,100,,7,8,11,1,27,0.0,0,0,6.0,,3.0,1.0,1.0,67.0,1
73.0,203.0,3,69,30,0,0,94,53.0,6,6,40,3,23,,0,0,33.0,52.0,6.0,3.0,0.0,91.0,0
86.0,318.0,18,90,13,0,0,100,,7,8,13,0,62,0.0,0,0,0.0,44.0,0.0,2.0,,50.0,1
64.0,199.0,23,69,18,1,1,89,18.0,5,6,20,0,20,0.0,2,2,51.0,0.0,7.0,3.0,2.0,67.0,0
87.0,302.0,14,151,20,0,0,100,,7,8,20,0,30,0.0,0,0,18.0,,3.0,2.0,0.0,50.0,1
70.0,150.0,11,83,31,0,0,97,,6,6,31,1,77,,0,0,79.0,53.0,2.0,3.0,2.0,83.0,0
65.0,92.0,11,57,32,0,0,97,8.0,4,6,32,1,44,0.0,4,4,45.0,68.0,4.0,4.0,1.0,57.0,0
61.0,170.0,7,83,26,7,0,80,58.0,6,5,35,1,37,0.0,0,0,90.0,70.0,5.0,9.0,5.0,94.0,0
58.0,54.0,3,25,26,0,0,100,,7,8,26,5,35,1.0,8,8,73.0,97.0,8.0,6.0,5.0,74.0,0
89.0,243.0,7,116,6,0,0,100,,7,8,6,2,17,0.0,0,0,17.0,,3.0,1.0,0.0,100.0,1
81.0,368.0,2,82,51,0,0,100,,7,8,52,6,19,0.0,3,3,7.0,58.0,4.0,2.0,0.0,32.0,1
57.0,47.0,3,31,9,1,1,80,13.0,6,6,11,1,40,0.0,0,0,72.0,100.0,3.0,2.0,1.0,83.0,0
73.0,74.0,3,50,15,0,0,89,14.0,6,6,3,3,28,1.0,1,1,10.0,,2.0,1.0,0.0,38.0,1
71.0,301.0,17,132,13,0,0,93,4.0,4,6,14,0,36,0.0,0,0,46.0,,2.0,1.0,1.0,60.0,1
75.0,172.0,2,47,10,0,0,100,,7,8,11,5,18,0.0,1,1,32.0,,5.0,,1.0,83.0,0
50.0,202.0,2,55,32,3,2,84,3.0,0,5,39,6,36,0.0,5,5,69.0,97.0,6.0,6.0,1.0,63.0,0
84.0,178.0,3,65,30,0,0,100,,7,8,36,5,47,6.0,0,0,12.0,,3.0,1.0,0.0,44.0,1
79.0,178.0,13,72,11,0,0,100,,7,8,11,0,9,0.0,1,1,30.0,31.0,1.0,1.0,1.0,29.0,1
69.0,10.0,9,77,12,2,1,71,17.0,6,4,2,2,86,,0,0,,88.0,,2.0,,100.0,1
78.0,294.0,3,71,28,0,0,100,,7,8,28,3,29,2.0,2,2,51.0,6.0,6.0,2.0,2.0,73.0,1
88.0,208.0,3,80,20,0,0,100,,7,8,20,3,25,,0,0,8.0,74.0,3.0,2.0,0.0,50.0,1
73.0,167.0,5,50,28,0,0,100,,7,8,17,5,34,0.0,1,1,21.0,93.0,2.0,7.0,1.0,47.0,1
68.0,263.0,4,95,32,1,1,94,18.0,6,3,45,5,14,1.0,1,1,36.0,,7.0,3.0,4.0,63.0,0
61.0,122.0,3,53,39,0,0,95,1.0,4,6,43,4,65,0.0,3,3,53.0,82.0,5.0,7.0,1.0,81.0,1
61.0,83.0,1,43,40,0,0,100,,7,8,47,2,32,,0,0,50.0,85.0,10.0,5.0,5.0,52.0,0
92.0,372.0,10,176,25,0,0,100,,7,8,68,1,28,,0,0,3.0,,2.0,,0.0,67.0,1
70.0,130.0,5,86,11,2,1,77,7.0,4,2,13,2,31,0.0,0,0,18.0,1.0,2.0,1.0,0.0,75.0,0
73.0,184.0,5,69,13,0,0,85,5.0,4,6,13,1,23,0.0,2,2,8.0,92.0,1.0,2.0,0.0,43.0,1
85.0,220.0,1,87,20,0,0,100,,7,8,18,3,19,,3,3,8.0,67.0,3.0,3.0,0.0,50.0,1
76.0,348.0,7,119,29,0,0,100,,7,8,29,1,28,0.0,0,0,33.0,89.0,10.0,2.0,1.0,65.0,1
74.0,327.0,1,80,39,0,0,100,,7,8,42,7,21,1.0,3,3,41.0,68.0,9.0,3.0,2.0,71.0,1
69.0,158.0,8,64,22,1,1,100,,6,8,22,1,18,0.0,0,0,17.0,51.0,6.0,2.0,0.0,56.0,1
60.0,267.0,4,115,37,0,0,97,3.0,4,6,42,3,38,4.0,2,2,33.0,65.0,5.0,5.0,1.0,73.0,1
89.0,193.0,9,114,13,0,0,100,,7,8,14,1,43,0.0,0,0,1.0,88.0,2.0,2.0,0.0,67.0,1
77.0,311.0,11,103,39,0,0,98,,6,6,42,1,36,0.0,0,0,46.0,73.0,5.0,4.0,1.0,69.0,1
62.0,219.0,8,49,26,1,1,93,19.0,6,2,21,3,22,2.0,1,1,55.0,65.0,7.0,3.0,3.0,56.0,0
69.0,312.0,15,94,27,1,0,82,11.0,4,5,30,0,18,15.0,0,0,54.0,62.0,2.0,2.0,1.0,56.0,1
60.0,286.0,3,81,20,0,0,90,2.0,4,6,21,4,70,1.0,2,2,55.0,72.0,4.0,8.0,1.0,100.0,1
57.0,277.0,9,98,28,0,0,93,4.0,4,6,9,2,39,,0,0,71.0,90.0,7.0,2.0,5.0,69.0,1
51.0,186.0,13,96,22,3,1,84,2.0,0,2,25,0,56,0.0,4,3,79.0,50.0,5.0,3.0,3.0,100.0,0
68.0,,4,46,11,1,1,100,,6,8,12,1,25,,1,1,45.0,,6.0,1.0,0.0,88.0,0
89.0,147.0,1,145,13,0,0,100,,7,8,19,1,7,,2,2,2.0,16.0,1.0,1.0,0.0,25.0,1
66.0,58.0,5,20,10,0,0,90,25.0,6,6,10,4,20,0.0,6,5,31.0,91.0,4.0,1.0,1.0,56.0,0
83.0,221.0,11,67,19,0,0,100,,7,8,21,1,21,10.0,0,0,4.0,36.0,1.0,3.0,0.0,29.0,0
69.0,176.0,13,84,34,0,0,97,14.0,6,6,34,0,56,0.0,1,1,52.0,73.0,7.0,6.0,2.0,81.0,1
69.0,167.0,12,60,9,3,3,90,31.0,6,2,10,0,20,0.0,0,0,84.0,18.0,2.0,1.0,2.0,60.0,0
67.0,214.0,2,76,31,1,1,100,,7,8,32,2,13,,0,0,11.0,,6.0,1.0,0.0,37.0,1
72.0,117.0,1,49,9,0,0,100,,7,8,11,4,27,,0,0,55.0,,5.0,1.0,2.0,86.0,1
83.0,50.0,15,27,8,0,0,100,,7,8,9,0,63,,1,1,10.0,90.0,2.0,2.0,0.0,80.0,0
90.0,332.0,14,145,8,0,0,100,,7,8,8,0,38,,0,0,4.0,24.0,2.0,1.0,0.0,60.0,1
68.0,131.0,2,77,15,1,1,88,61.0,5,2,17,3,82,,0,0,107.0,99.0,2.0,2.0,1.0,100.0,0
79.0,251.0,25,99,23,0,0,91,11.0,4,6,24,0,17,20.0,0,0,6.0,8.0,3.0,2.0,0.0,31.0,1
72.0,241.0,4,64,14,0,0,100,,7,8,15,3,43,,1,1,69.0,96.0,3.0,2.0,2.0,100.0,0
63.0,262.0,18,80,23,0,0,83,1.0,4,6,23,0,4,,0,0,15.0,,9.0,1.0,2.0,83.0,0
78.0,184.0,8,74,15,0,0,94,32.0,6,6,16,2,19,0.0,1,1,7.0,,3.0,1.0,0.0,57.0,0
68.0,84.0,4,42,11,1,1,83,20.0,6,4,12,1,42,3.0,2,2,68.0,15.0,5.0,2.0,1.0,100.0,0
86.0,192.0,25,128,17,0,0,100,,7,8,17,0,41,,0,0,22.0,,3.0,1.0,0.0,80.0,1
68.0,144.0,2,41,19,0,0,100,,7,8,21,4,24,0.0,1,1,63.0,78.0,10.0,3.0,3.0,93.0,0
67.0,419.0,1,73,37,0,0,92,13.0,6,6,44,6,33,3.0,1,1,12.0,91.0,8.0,3.0,0.0,69.0,1
90.0,131.0,22,90,14,0,0,100,,7,8,15,0,50,,0,0,2.0,,1.0,1.0,0.0,50.0,0
61.0,82.0,3,35,21,1,1,90,3.0,4,6,21,2,24,,2,2,17.0,50.0,5.0,2.0,0.0,50.0,0
82.0,163.0,38,92,12,0,0,100,,7,8,12,0,17,18.0,0,0,33.0,,4.0,,0.0,100.0,1
57.0,151.0,22,102,4,6,6,60,80.0,6,2,10,0,100,0.0,1,1,,,,1.0,,100.0,1
70.0,122.0,2,43,13,0,0,100,,7,8,15,2,36,2.0,1,1,52.0,46.0,4.0,3.0,2.0,88.0,0
69.0,237.0,5,76,47,1,1,100,,6,8,52,2,27,0.0,0,0,8.0,,5.0,1.0,1.0,60.0,0
66.0,98.0,4,31,15,1,1,94,35.0,6,2,35,1,50,,0,0,58.0,78.0,5.0,4.0,1.0,91.0,0
64.0,230.0,5,68,32,0,0,100,,7,8,32,3,38,0.0,2,2,75.0,87.0,9.0,4.0,4.0,76.0,0
62.0,206.0,6,54,34,1,1,100,,6,8,36,5,47,0.0,1,1,31.0,81.0,3.0,4.0,1.0,54.0,0
86.0,181.0,3,89,11,0,0,100,,7,8,11,1,9,1.0,2,2,5.0,,2.0,,0.0,50.0,1
81.0,189.0,3,68,41,0,0,100,,5,8,43,3,37,0.0,6,6,27.0,95.0,3.0,3.0,0.0,86.0,1
84.0,213.0,13,114,27,0,0,100,,7,8,30,0,7,0.0,0,0,26.0,65.0,4.0,2.0,0.0,75.0,0
84.0,150.0,11,68,23,0,0,100,,7,8,25,1,24,0.0,0,0,1.0,,1.0,1.0,1.0,17.0,0
72.0,,6,46,9,0,0,100,,7,8,10,1,50,14.0,0,0,58.0,75.0,2.0,2.0,1.0,67.0,0
66.0,185.0,8,42,10,0,0,100,,7,8,10,2,50,1.0,5,5,57.0,86.0,4.0,2.0,2.0,86.0,0
70.0,163.0,3,65,37,0,0,97,6.0,4,6,39,2,36,1.0,10,10,5.0,53.0,4.0,2.0,0.0,47.0,0
86.0,191.0,7,82,27,0,0,100,,7,8,28,1,22,7.0,0,0,0.0,,0.0,1.0,0.0,8.0,1
65.0,390.0,8,90,10,3,2,71,27.0,6,2,14,1,29,0.0,4,4,43.0,,2.0,1.0,0.0,75.0,1
86.0,131.0,2,73,25,0,0,100,,7,8,11,4,38,1.0,1,1,9.0,49.0,8.0,3.0,0.0,73.0,1
62.0,146.0,14,61,10,2,2,82,18.0,6,6,12,0,55,0.0,2,2,50.0,,4.0,1.0,2.0,100.0,0
57.0,132.0,2,46,59,0,0,98,3.0,4,6,62,10,67,1.0,4,4,40.0,94.0,9.0,11.0,4.0,84.0,0
70.0,195.0,0,81,31,1,1,100,,6,8,35,2,32,0.0,1,1,46.0,89.0,8.0,2.0,2.0,63.0,0
62.0,46.0,1,24,8,0,0,100,,7,8,10,4,40,0.0,4,4,46.0,9.0,5.0,3.0,4.0,89.0,1
69.0,161.0,8,96,41,0,0,100,,7,8,46,1,18,0.0,2,2,26.0,85.0,8.0,3.0,3.0,48.0,0
58.0,163.0,2,67,23,1,0,81,3.0,4,5,27,4,52,0.0,5,5,40.0,79.0,7.0,5.0,1.0,93.0,0
86.0,161.0,14,85,19,0,0,100,,7,8,21,0,38,,0,0,11.0,,2.0,1.0,0.0,57.0,1
71.0,151.0,3,76,44,1,1,98,11.0,2,4,45,2,16,,0,0,19.0,70.0,9.0,3.0,1.0,55.0,1
72.0,173.0,4,75,26,0,0,96,19.0,6,6,26,1,30,19.0,0,0,42.0,,3.0,,1.0,38.0,0
85.0,124.0,2,44,3,0,0,100,,7,8,4,2,25,4.0,1,1,0.0,100.0,0.0,1.0,,50.0,0
73.0,235.0,3,89,29,0,0,100,,7,8,3,1,24,3.0,1,1,51.0,,4.0,,2.0,50.0,1
63.0,161.0,5,45,37,0,0,100,,7,8,39,6,18,0.0,1,1,41.0,84.0,20.0,2.0,2.0,96.0,0
86.0,244.0,3,106,28,0,0,100,,7,8,11,3,7,,0,0,4.0,,3.0,,1.0,25.0,1
85.0,201.0,3,58,6,0,0,100,,7,8,7,3,57,,2,1,11.0,97.0,2.0,2.0,,80.0,0
67.0,93.0,2,36,19,2,2,100,,7,8,21,4,80,,4,3,24.0,75.0,2.0,5.0,0.0,88.0,0
68.0,145.0,15,67,18,2,1,90,8.0,1,3,20,0,85,,3,3,0.0,64.0,0.0,3.0,,75.0,0
87.0,430.0,35,154,14,0,0,100,,7,8,14,0,21,,0,0,10.0,,2.0,1.0,0.0,60.0,1
79.0,334.0,4,119,38,0,0,100,,7,8,45,1,32,3.0,3,3,16.0,63.0,5.0,2.0,0.0,37.0,1
58.0,122.0,4,55,38,1,1,98,2.0,1,3,41,5,44,0.0,3,3,4.0,94.0,3.0,3.0,0.0,46.0,1
89.0,327.0,23,94,18,0,0,100,,7,8,19,0,28,7.0,0,0,3.0,,3.0,1.0,0.0,50.0,0
87.0,326.0,7,111,26,0,0,100,,7,8,30,1,40,0.0,0,0,12.0,89.0,3.0,2.0,0.0,56.0,1
60.0,171.0,37,85,24,0,0,76,13.0,6,6,25,0,40,0.0,2,2,86.0,38.0,7.0,2.0,3.0,100.0,0
74.0,340.0,4,126,49,0,0,96,,6,6,51,4,29,0.0,2,2,28.0,,12.0,1.0,2.0,74.0,1
81.0,101.0,20,41,12,0,0,100,,7,8,12,0,42,0.0,2,2,6.0,,1.0,4.0,0.0,83.0,0
85.0,189.0,16,89,17,0,0,100,,7,8,18,0,29,4.0,1,1,14.0,,3.0,2.0,0.0,56.0,0
86.0,268.0,6,87,25,0,0,96,36.0,6,6,27,1,20,0.0,2,2,0.0,,1.0,,0.0,13.0,1
79.0,70.0,2,35,6,0,0,86,19.0,5,6,7,1,43,,2,2,2.0,97.0,1.0,2.0,0.0,75.0,1
67.0,79.0,4,43,12,1,1,93,28.0,6,2,14,2,36,0.0,4,4,74.0,47.0,6.0,1.0,1.0,100.0,0
84.0,224.0,14,110,12,0,0,92,46.0,6,6,12,0,25,,2,2,17.0,,1.0,,0.0,33.0,0
60.0,333.0,15,112,19,2,2,71,7.0,2,4,22,0,29,0.0,2,1,9.0,85.0,3.0,3.0,0.0,40.0,0
90.0,274.0,11,106,32,0,0,100,,7,8,33,1,21,12.0,0,0,2.0,87.0,1.0,1.0,0.0,20.0,1
80.0,98.0,1,40,28,0,0,100,,7,8,30,5,27,1.0,1,1,3.0,84.0,3.0,3.0,0.0,40.0,1
64.0,329.0,11,102,36,2,2,100,,6,8,38,3,34,0.0,3,3,3.0,,2.0,2.0,0.0,33.0,1
69.0,172.0,1,63,13,1,0,87,41.0,6,5,15,3,40,0.0,0,0,80.0,,3.0,1.0,2.0,50.0,0
65.0,259.0,5,91,18,0,0,100,,7,8,27,2,11,0.0,1,1,89.0,,7.0,,5.0,80.0,0
83.0,202.0,10,98,22,3,1,88,34.0,6,4,25,2,24,1.0,1,1,6.0,83.0,4.0,2.0,0.0,50.0,1
64.0,242.0,3,70,21,1,1,95,8.0,0,6,22,1,43,0.0,1,1,58.0,87.0,5.0,3.0,2.0,89.0,0
75.0,78.0,3,41,6,0,0,100,,7,8,6,1,67,0.0,4,4,56.0,101.0,2.0,1.0,0.0,100.0,0
74.0,97.0,7,55,15,0,0,87,9.0,4,6,15,1,67,0.0,1,1,0.0,0.0,1.0,2.0,1.0,75.0,0
47.0,150.0,15,78,21,4,2,75,2.0,3,2,28,0,57,0.0,1,1,77.0,,5.0,1.0,2.0,86.0,0
68.0,185.0,22,97,36,1,0,95,64.0,6,5,39,0,49,,0,0,65.0,67.0,8.0,3.0,3.0,86.0,0
80.0,483.0,35,110,28,0,0,90,25.0,6,6,29,0,31,0.0,6,6,0.0,,3.0,1.0,0.0,44.0,1
79.0,98.0,10,57,20,0,0,95,13.0,6,6,20,1,55,,1,1,4.0,63.0,2.0,10.0,0.0,80.0,0
86.0,,4,93,38,0,0,100,,7,8,39,1,5,,0,0,9.0,51.0,7.0,2.0,0.0,36.0,0
75.0,281.0,20,91,19,0,0,95,27.0,6,6,12,0,16,,3,3,22.0,81.0,5.0,1.0,0.0,60.0,1
82.0,274.0,5,104,38,0,0,100,,7,8,40,2,25,3.0,2,2,29.0,,5.0,1.0,1.0,60.0,1
76.0,214.0,8,137,35,0,0,97,18.0,6,6,36,3,25,0.0,1,1,20.0,,6.0,3.0,1.0,71.0,0
66.0,252.0,5,72,32,0,0,97,51.0,6,6,9,3,59,5.0,1,0,78.0,72.0,6.0,3.0,1.0,91.0,0
59.0,118.0,4,33,12,2,0,87,1.0,3,5,15,5,53,,1,1,18.0,87.0,1.0,2.0,0.0,60.0,0
77.0,180.0,35,92,16,0,0,94,37.0,6,6,25,0,56,,0,0,32.0,50.0,2.0,2.0,1.0,67.0,1
84.0,263.0,41,148,5,0,0,100,,7,8,5,0,20,,2,2,15.0,,3.0,,0.0,75.0,0
72.0,320.0,18,96,29,0,0,97,,5,7,30,0,20,0.0,1,1,74.0,56.0,9.0,2.0,3.0,92.0,0
56.0,44.0,2,24,12,3,2,88,11.0,4,3,17,4,29,0.0,11,11,9.0,96.0,1.0,3.0,1.0,33.0,0
72.0,210.0,4,83,14,0,0,93,57.0,6,6,15,2,43,0.0,3,3,59.0,79.0,4.0,3.0,2.0,88.0,0
69.0,144.0,4,75,38,1,1,100,,7,8,13,2,21,,2,2,11.0,98.0,6.0,2.0,0.0,50.0,0
68.0,226.0,1,98,24,2,2,80,28.0,6,3,30,2,57,8.0,0,0,28.0,92.0,1.0,2.0,,75.0,0
76.0,66.0,2,31,5,0,0,100,,7,8,7,3,0,0.0,1,1,47.0,,3.0,,2.0,100.0,0
71.0,522.0,14,159,14,1,0,88,10.0,4,5,16,0,38,0.0,0,0,44.0,77.0,5.0,2.0,1.0,88.0,1
62.0,195.0,8,56,26,2,0,86,26.0,5,5,29,1,45,0.0,3,2,87.0,59.0,10.0,8.0,2.0,100.0,0
59.0,249.0,27,119,4,5,4,30,15.0,5,2,10,0,40,,0,0,58.0,,1.0,1.0,0.0,100.0,0
88.0,438.0,9,122,20,0,0,100,,7,8,20,1,50,0.0,1,1,1.0,,1.0,5.0,,55.0,0
89.0,151.0,20,87,14,0,0,100,,7,8,14,0,50,,0,0,9.0,,1.0,2.0,0.0,60.0,1
64.0,302.0,0,59,17,1,1,100,,7,8,19,3,50,0.0,2,2,82.0,93.0,4.0,2.0,2.0,86.0,0
83.0,161.0,9,75,26,0,0,100,,7,8,26,2,15,0.0,0,0,10.0,85.0,3.0,2.0,0.0,50.0,1
71.0,183.0,1,60,15,0,0,100,,7,8,25,4,24,,5,5,41.0,49.0,6.0,3.0,2.0,69.0,0
67.0,311.0,3,56,31,0,0,100,,7,8,31,8,45,0.0,2,2,48.0,92.0,8.0,8.0,2.0,94.0,1
60.0,53.0,14,32,5,3,2,71,14.0,6,2,7,0,57,3.0,6,6,4.0,,1.0,1.0,0.0,67.0,0
77.0,178.0,5,80,18,0,0,100,,7,8,18,3,39,4.0,2,2,24.0,,4.0,1.0,0.0,71.0,1
64.0,98.0,3,50,31,0,0,97,14.0,6,6,32,3,56,0.0,2,2,46.0,21.0,4.0,6.0,1.0,83.0,1
79.0,344.0,24,135,24,0,0,100,,7,8,24,0,17,1.0,1,1,41.0,,4.0,1.0,2.0,50.0,1
83.0,173.0,5,56,29,0,0,97,42.0,6,6,31,6,20,,0,0,11.0,,6.0,1.0,0.0,53.0,1
73.0,71.0,7,41,18,0,0,100,,7,8,18,2,56,,1,0,38.0,86.0,3.0,3.0,1.0,75.0,0
64.0,194.0,8,76,24,1,1,88,9.0,4,2,26,2,48,,0,0,69.0,77.0,7.0,6.0,6.0,76.0,0
90.0,190.0,3,94,15,0,0,100,,7,8,15,1,27,3.0,1,1,3.0,,1.0,1.0,0.0,67.0,1
64.0,32.0,5,14,6,0,0,83,18.0,6,6,6,4,67,4.0,1,1,49.0,56.0,2.0,2.0,1.0,100.0,0
56.0,107.0,18,60,14,0,0,71,3.0,4,6,17,0,24,0.0,0,0,49.0,91.0,4.0,2.0,4.0,67.0,0
88.0,302.0,9,105,22,0,0,100,,7,8,22,2,23,,0,0,2.0,15.0,5.0,2.0,0.0,64.0,1
63.0,282.0,2,106,19,5,4,80,23.0,6,4,26,1,44,0.0,0,0,12.0,,1.0,1.0,0.0,67.0,0
63.0,143.0,2,40,6,1,1,100,,6,8,18,3,43,0.0,1,1,68.0,78.0,2.0,3.0,0.0,83.0,0
89.0,378.0,7,141,21,0,0,100,,7,8,10,1,24,15.0,0,0,2.0,6.0,1.0,2.0,0.0,23.0,1
70.0,321.0,11,67,13,2,2,82,71.0,6,4,17,1,53,0.0,4,4,50.0,80.0,3.0,5.0,0.0,90.0,0
56.0,213.0,3,71,18,2,0,70,1.0,3,5,20,4,10,0.0,1,1,9.0,,4.0,1.0,0.0,56.0,0
59.0,48.0,10,23,21,0,0,100,,7,8,22,2,43,1.0,3,2,52.0,87.0,5.0,4.0,3.0,75.0,1
75.0,193.0,3,52,23,1,0,96,43.0,6,2,24,2,29,0.0,0,0,27.0,,9.0,1.0,1.0,67.0,0
75.0,197.0,7,55,14,0,0,100,,7,8,14,1,36,,0,0,70.0,45.0,3.0,2.0,1.0,100.0,1
82.0,292.0,35,137,19,0,0,95,25.0,6,6,20,0,11,0.0,2,2,2.0,,1.0,2.0,0.0,30.0,1
81.0,162.0,8,82,32,0,0,100,,7,8,13,1,47,7.0,0,0,5.0,71.0,1.0,5.0,0.0,46.0,1
72.0,334.0,2,69,19,0,0,100,,7,8,59,4,15,0.0,2,2,51.0,,3.0,,1.0,50.0,1
74.0,257.0,7,93,33,0,0,92,23.0,6,6,38,2,32,0.0,2,2,1.0,,4.0,1.0,0.0,33.0,0
